"TIME","GEO","CITIZEN","SEX","AGE","DECISION","UNIT","Value","Flag and Footnotes"
"2009","Belgium","Total","Total","Total","Rejected","Person","7,270",""
"2009","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total","Person","50",""
"2009","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","10",""
"2009","Bulgaria","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2009","Bulgaria","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2009","Bulgaria","Extra-EU28 (current composition)","Total","Total","Rejected","Person","40",""
"2009","Bulgaria","Total","Total","Total","Total","Person","50",""
"2009","Bulgaria","Total","Total","Total","Total positive decisions","Person","10",""
"2009","Bulgaria","Total","Total","Total","Geneva Convention status","Person","0",""
"2009","Bulgaria","Total","Total","Total","Humanitarian status","Person",":",""
"2009","Bulgaria","Total","Total","Total","Rejected","Person","40",""
"2009","Czechia","Extra-EU28 (current composition)","Total","Total","Total","Person","415",""
"2009","Czechia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","25",""
"2009","Czechia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2009","Czechia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","25",""
"2009","Czechia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","390",""
"2009","Czechia","Total","Total","Total","Total","Person","420",""
"2009","Czechia","Total","Total","Total","Total positive decisions","Person","25",""
"2009","Czechia","Total","Total","Total","Geneva Convention status","Person","0",""
"2009","Czechia","Total","Total","Total","Humanitarian status","Person","25",""
"2009","Czechia","Total","Total","Total","Rejected","Person","395",""
"2009","Denmark","Extra-EU28 (current composition)","Total","Total","Total","Person","440",""
"2009","Denmark","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","130",""
"2009","Denmark","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","65",""
"2009","Denmark","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2009","Denmark","Extra-EU28 (current composition)","Total","Total","Rejected","Person","310",""
"2009","Denmark","Total","Total","Total","Total","Person","440",""
"2009","Denmark","Total","Total","Total","Total positive decisions","Person","130",""
"2009","Denmark","Total","Total","Total","Geneva Convention status","Person","65",""
"2009","Denmark","Total","Total","Total","Humanitarian status","Person","0",""
"2009","Denmark","Total","Total","Total","Rejected","Person","310",""
"2009","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Total","Person","6,725",""
"2009","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","2,295",""
"2009","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","1,410",""
"2009","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","740",""
"2009","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Rejected","Person","4,430",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Total","Person","6,740",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Total positive decisions","Person","2,295",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Geneva Convention status","Person","1,410",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Humanitarian status","Person","740",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Rejected","Person","4,445",""
"2009","Estonia","Extra-EU28 (current composition)","Total","Total","Total","Person","0",""
"2009","Estonia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0",""
"2009","Estonia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2009","Estonia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2009","Estonia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","0",""
"2009","Estonia","Total","Total","Total","Total","Person","0",""
"2009","Estonia","Total","Total","Total","Total positive decisions","Person","0",""
"2009","Estonia","Total","Total","Total","Geneva Convention status","Person","0",""
"2009","Estonia","Total","Total","Total","Humanitarian status","Person",":",""
"2009","Estonia","Total","Total","Total","Rejected","Person","0",""
"2009","Ireland","Extra-EU28 (current composition)","Total","Total","Total","Person","3,400",""
"2009","Ireland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","260",""
"2009","Ireland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","260",""
"2009","Ireland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2009","Ireland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","3,140",""
"2009","Ireland","Total","Total","Total","Total","Person","3,425",""
"2009","Ireland","Total","Total","Total","Total positive decisions","Person","270",""
"2009","Ireland","Total","Total","Total","Geneva Convention status","Person","270",""
"2009","Ireland","Total","Total","Total","Humanitarian status","Person",":",""
"2009","Ireland","Total","Total","Total","Rejected","Person","3,160",""
"2009","Greece","Extra-EU28 (current composition)","Total","Total","Total","Person","2,105",""
"2009","Greece","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","40",""
"2009","Greece","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","30",""
"2009","Greece","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2009","Greece","Extra-EU28 (current composition)","Total","Total","Rejected","Person","2,065",""
"2009","Greece","Total","Total","Total","Total","Person","2,105",""
"2009","Greece","Total","Total","Total","Total positive decisions","Person","40",""
"2009","Greece","Total","Total","Total","Geneva Convention status","Person","30",""
"2009","Greece","Total","Total","Total","Humanitarian status","Person","0",""
"2009","Greece","Total","Total","Total","Rejected","Person","2,065",""
"2009","Spain","Extra-EU28 (current composition)","Total","Total","Total","Person","1,710",""
"2009","Spain","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","30",""
"2009","Spain","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","25",""
"2009","Spain","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2009","Spain","Extra-EU28 (current composition)","Total","Total","Rejected","Person","1,680",""
"2009","Spain","Total","Total","Total","Total","Person","1,715",""
"2009","Spain","Total","Total","Total","Total positive decisions","Person","30",""
"2009","Spain","Total","Total","Total","Geneva Convention status","Person","25",""
"2009","Spain","Total","Total","Total","Humanitarian status","Person",":",""
"2009","Spain","Total","Total","Total","Rejected","Person","1,685",""
"2009","France","Extra-EU28 (current composition)","Total","Total","Total","Person","19,545",""
"2009","France","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5,365",""
"2009","France","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","4,040",""
"2009","France","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2009","France","Extra-EU28 (current composition)","Total","Total","Rejected","Person","14,180",""
"2009","France","Total","Total","Total","Total","Person","19,565",""
"2009","France","Total","Total","Total","Total positive decisions","Person","5,365",""
"2009","France","Total","Total","Total","Geneva Convention status","Person","4,040",""
"2009","France","Total","Total","Total","Humanitarian status","Person",":",""
"2009","France","Total","Total","Total","Rejected","Person","14,200",""
"2009","Croatia","Extra-EU28 (current composition)","Total","Total","Total","Person",":",""
"2009","Croatia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person",":",""
"2009","Croatia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person",":",""
"2009","Croatia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2009","Croatia","Extra-EU28 (current composition)","Total","Total","Rejected","Person",":",""
"2009","Croatia","Total","Total","Total","Total","Person",":",""
"2009","Croatia","Total","Total","Total","Total positive decisions","Person",":",""
"2009","Croatia","Total","Total","Total","Geneva Convention status","Person",":",""
"2009","Croatia","Total","Total","Total","Humanitarian status","Person",":",""
"2009","Croatia","Total","Total","Total","Rejected","Person",":",""
"2009","Italy","Extra-EU28 (current composition)","Total","Total","Total","Person","1,525",""
"2009","Italy","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","45",""
"2009","Italy","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","45",""
"2009","Italy","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2009","Italy","Extra-EU28 (current composition)","Total","Total","Rejected","Person","1,475",""
"2009","Italy","Total","Total","Total","Total","Person","1,525",""
"2009","Italy","Total","Total","Total","Total positive decisions","Person","45",""
"2009","Italy","Total","Total","Total","Geneva Convention status","Person","45",""
"2009","Italy","Total","Total","Total","Humanitarian status","Person",":",""
"2009","Italy","Total","Total","Total","Rejected","Person","1,475",""
"2009","Cyprus","Extra-EU28 (current composition)","Total","Total","Total","Person","2,660",""
"2009","Cyprus","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","80",""
"2009","Cyprus","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","25",""
"2009","Cyprus","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","45",""
"2009","Cyprus","Extra-EU28 (current composition)","Total","Total","Rejected","Person","2,580",""
